tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
180454	Anopheles gambiae str. PEST	5667191	0	live	AgaP_AGAP006164	AgaP_AGAP006164	AGAP006164-PA	AGAP006164-PA		2L	NT_078265.2	27442070	27443469	minus	3		
280699	Cyanidioschyzon merolae strain 10D	16996551	0	live	CYME_CMQ100C	CYME_CMQ100C	similar to DNA repair and recombination protein Trad			17	NC_010143.1	234603	235457	plus	1		
280699	Cyanidioschyzon merolae strain 10D	16995281	0	live	CYME_CMN053C	CYME_CMN053C	similar to DNA repair and recombination protein Rad57p/XRCC2			14	NC_010140.1	127719	128960	minus	1		
1397361	Sporothrix schenckii 1099-18	27663756	0	live	SPSK_01570	SPSK_01570	DNA repair protein RAD57			Unknown							
347515	Leishmania major strain Friedlin	5649765	0	live	LMJF_11_0230	LMJF_11_0230	hypothetical protein			11	NC_007252.2	60347	61912	plus	1		
185431	Trypanosoma brucei brucei TREU927	3665796	0	live	Tb11.02.4880	Tb11.02.4880	hypothetical protein	hypothetical protein		11							
655844	Metarhizium robertsii ARSEF 23	19256166	0	live	MAA_01880	MAA_01880	DNA repair protein rhp57										
420245	Leishmania braziliensis MHOM/BR/75/M2904	5414646	0	live	LBRM_19_0090	LBRM_19_0090	conserved hypothetical protein			19	NC_009311.2	29315	31030	minus	1		
8355	Xenopus laevis	444788	0	live	rad51d.L	XELAEV_18012697mg, rad51d, rad51l3	RAD51 paralog D L homeolog	RAD51 paralog D L homeolog|RAD51 homolog D|RAD51-like 3		2L	NC_030726.1	92557830	92573522	minus	11		
671987	Exserohilum turcica Et28A	19396470	0	live	SETTUDRAFT_138601	SETTUDRAFT_138601	uncharacterized protein	uncharacterized protein		Unknown							
1485682	Mitosporidium daphniae	25258075	0	live	DI09_115p50	DI09_115p50	DNA repair and recombination protein RadB	DNA repair and recombination protein RadB		Unknown							
333668	Theileria parva strain Muguga	3501395	0	live	TP04_0453	TP04_0453	hypothetical protein			4							
353152	Cryptosporidium parvum Iowa II	3373665	0	live	cgd2_4070	cgd2_4070	hypothetical protein			2	NC_006981.1	915336	916324	minus	2		
10036	Mesocricetus auratus	101843067	0	live	Rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
1130832	Rhodotorula toruloides NP11	27366209	0	live	RHTO_02196	RHTO_02196	Rad51-like protein			Unknown							
84753	Moesziomyces antarcticus	26307171	0	live	PAN0_041d6353	PAN0_041d6353	DNA repair and recombination protein radA			Unknown							
1305764	Pseudozyma hubeiensis SY62	24110696	0	live	PHSY_005418	PHSY_005418	RAD57 protein										
3075	Auxenochlorella protothecoides	23618248	0	live	F751_6857	F751_6857	DNA repair and recombination protein RadA			Unknown							
3075	Auxenochlorella protothecoides	23615596	0	live	F751_4205	F751_4205	DNA repair protein RAD51-like protein 4			Unknown							
3075	Auxenochlorella protothecoides	23611623	0	live	F751_0232	F751_0232	DNA repair protein RAD51-like protein 2			Unknown							
237631	Ustilago maydis 521	23563662	0	live	UMAG_03095	UMAG_03095	DNA repair/recombination protein Rec2	DNA repair/recombination protein Rec2		7	NC_026484.1	860220	862565	plus	1		
5679	Leishmania panamensis	22572888	0	live	LPMP_110230	LPMP_110230	DNA recombination and repair protein Rad51-like protein			11	NC_025856.1	60624	62144	plus	1		
759272	Chaetomium thermophilum var. thermophilum DSM 1495	18254589	0	live	CTHT_0005510	CTHT_0005510	DNA repair protein (rad57)-like protein	DNA repair protein (rad57)-like protein		Unknown							
130081	Galdieria sulphuraria	17091053	0	live	Gasu_02580	Gasu_02580	DNA repair protein isoform 1	DNA repair protein isoform 2		Unknown							
130081	Galdieria sulphuraria	17088159	0	live	Gasu_31840	Gasu_31840	DNA-repair protein XRCC3			Unknown							
367775	Cryptococcus gattii WM276	10190920	0	live	CGB_C7740W	CGB_C7740W	uncharacterized protein			C	NC_014940.1	1566354	1567834	plus	9		
367775	Cryptococcus gattii WM276	10185150	0	live	CGB_K1500C	CGB_K1500C	RAD57 protein, putative			K	NC_014948.1	342734	344758	minus	3		
573826	Candida dubliniensis CD36	8046246	0	live	CD36_22290	CD36_22290	DNA repair protein, putative			2	NC_012861.1	1647168	1648706	plus	1		
322104	Scheffersomyces stipitis CBS 6054	4838498	0	live	PICST_58642	PICST_58642	DNA-repair			4	NC_009044.1	1025189	1026814	plus	1		
294381	Entamoeba histolytica HM-1:IMSS	3411743	0	live	EHI_151170	EHI_151170, 2.t00011	hypothetical protein			Unknown							
214684	Cryptococcus neoformans var. neoformans JEC21	3254473	0	live	CNK02320	CNK02320	RAD57 protein, putative	RAD57 protein, putative		11	NC_006680.1	675536	677646	plus	3		
28588	Zeugodacus cucurbitae	105209485	0	live	Hdgf_0	Hdgf_1	DNA repair protein RAD51 homolog 1	DNA repair protein RAD51 homolog 1|Hepatoma-derived growth factor		Un							
1026970	Nannospalax galili	103748584	0	live	Dmc1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
1026970	Nannospalax galili	103741775	0	live	Rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
7868	Callorhinchus milii	103175307	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		Un	NW_006890062.1	11027683	11062274	plus	9		
10036	Mesocricetus auratus	101824690	0	live	Rad51b		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
10029	Cricetulus griseus	100766176	0	live	Rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4|DNA repair protein RAD51-like 4		7							
27334	Penicillium expansum	27677014	0	live	PEX2_043200	PEX2_043200	DNA recombination and repair protein Rad51, C-terminal			Unknown							
1509407	Aspergillus nomius NRRL 13137	26813003	0	live	ANOM_011199	ANOM_011199	putative DNA repair protein (Rad57)	putative DNA repair protein (Rad57)		Unknown							
1170230	Penicillium digitatum Pd1	26231041	0	live	PDIP_27210	PDIP_27210	DNA repair protein (Rad57), putative			Unknown							
655863	Grosmannia clavigera kw1407	25977216	0	live	CMQ_4048	CMQ_4048	DNA repair protein			Unknown							
655819	Beauveria bassiana ARSEF 2860	19888608	0	live	BBA_05596	BBA_05596	DNA repair protein RAD57			Unknown							
655819	Beauveria bassiana ARSEF 2860	19888146	0	live	BBA_05134	BBA_05134	putative RAD55 protein			Unknown							
1116229	Glarea lozoyensis ATCC 20868	19471705	0	live	GLAREA_12665	GLAREA_12665	P-loop containing nucleoside triphosphate hydrolase			Unknown							
1116229	Glarea lozoyensis ATCC 20868	19467804	0	live	GLAREA_08756	GLAREA_08756	P-loop containing nucleoside triphosphate hydrolase			Unknown							
650164	Phanerochaete carnosa HHB-10118-sp	18920719	0	live	PHACADRAFT_91096	PHACADRAFT_91096	uncharacterized protein	uncharacterized protein		Unknown							
1072389	Marssonina brunnea f. sp. 'multigermtubi' MB_m1	18758201	0	live	MBM_02266	MBM_02266	DNA repair protein RAD57			Unknown							
983644	Cordyceps militaris CM01	18166842	0	live	CCM_04821	CCM_04821	DNA repair protein rhp57			Unknown							
574566	Coccomyxa subellipsoidea C-169	17042085	0	live	COCSUDRAFT_47134	COCSUDRAFT_47134	P-loop containing nucleoside triphosphate hydrolase protein										
1257118	Acanthamoeba castellanii str. Neff	14918911	0	live	ACA1_368210	ACA1_368210	DNA repair protein XRCC3, putative			Unknown							
985895	Leptosphaeria maculans JN3	13291784	0	live	LEMA_P066380.1	LEMA_P066380.1	similar to DNA repair protein RAD57			Unknown							
6334	Trichinella spiralis	10912295	0	live	Tsp_01899	Tsp_01899	DNA repair protein RAD51			Unknown							
771870	Sordaria macrospora k-hell	10808343	0	live	putative rad57	SMAC_02455	putative RAD57 protein	putative RAD57 protein		Unknown							
771870	Sordaria macrospora k-hell	10801712	0	live	putative rad55	SMAC_09460	putative RAD55 protein	putative RAD55 protein		Unknown							
559295	Lachancea thermotolerans CBS 6340	8293925	0	live	KLTH0G14014g	KLTH0G14014g	KLTH0G14014p			G	NC_013083.1	1211052	1212127	minus	2		
559295	Lachancea thermotolerans CBS 6340	8291391	0	live	KLTH0C06842g	KLTH0C06842g	KLTH0C06842p			C	NC_013079.1	595165	596310	minus	1		
6279	Brugia malayi	6099112	0	live	Bm1_21050	Bm1_21050	DNA repair and recombination protein radB										
246410	Coccidioides immitis RS	4561190	0	live	CIMG_06869	CIMG_06869	DNA repair protein RAD57			Unknown							
367110	Neurospora crassa OR74A	3878141	0	live	NCU08806	NCU08806	hypothetical protein			IV	NC_026504.1	5187349	5190593	plus	7		
330879	Aspergillus fumigatus Af293	3510440	0	live	AFUA_1G12520	AFUA_1G12520, Afu1g12520	DNA repair protein (Rad57), putative	DNA repair protein (Rad57), putative		1	NC_007194.1	3297896	3300000	plus	3		
242507	Pyricularia oryzae 70-15	2685158	0	live	MGG_06985	MGG_06985	hypothetical protein	hypothetical protein		1	NC_017844.1	3474163	3476416	minus	1		
8019	Oncorhynchus kisutch	109873110	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		LG28	NC_034201.2	25679686	25711632	minus	10		
105023	Nothobranchius furzeri	107387137	0	live	rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		sgr11	NC_029659.1	42516090	42549640	plus	11		
105023	Nothobranchius furzeri	107377952	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		sgr04	NC_029652.1	61821593	61835314	plus	8		
105023	Nothobranchius furzeri	107373006	0	live	xrcc2		X-ray repair complementing defective repair in Chinese hamster cells 2	DNA repair protein XRCC2|X-ray repair cross complementing 2		Un							
1043002	Aureobasidium pullulans EXF-150	40741169	0	live	M438DRAFT_136133	M438DRAFT_136133	P-loop containing nucleoside triphosphate hydrolase protein	P-loop containing nucleoside triphosphate hydrolase protein		Unknown							
1276141	Metarhizium brunneum ARSEF 3297	26239468	0	live	MBR_02198	MBR_02198	DNA recombination and repair protein Rad51			Unknown							
145388	Monoraphidium neglectum	25738612	0	live	MNEG_5735	MNEG_5735	RAD51-like protein 2			Unknown							
655827	Metarhizium acridum CQMa 102	19249987	0	live	MAC_05676	MAC_05676	DNA repair protein (Rad57), putative			Unknown							
556484	Phaeodactylum tricornutum CCAP 1055/1	7196121	0	live	PHATRDRAFT_31781	PHATRDRAFT_31781	predicted protein			1	NC_011669.1	909383	910522	plus	1		
344612	Aspergillus clavatus NRRL 1	4702030	0	live	ACLA_022940	ACLA_022940	DNA repair protein (Rad57), putative										
331117	Aspergillus fischeri NRRL 181	4591553	0	live	NFIA_013030	NFIA_013030	DNA repair protein (Rad57), putative			Unknown							
39947	Oryza sativa Japonica Group	4337655	0	live	LOC4337655	OSNPB_050121700	DNA repair protein RAD51 homolog 2	DNA repair protein RAD51 homolog 2|Os05g0121700		5	NC_029260.1	1172058	1190649	minus	19		
284592	Debaryomyces hansenii CBS767	2913465	0	live	DEHA2B13024g	DEHA2B13024g	DEHA2B13024p	DEHA2B13024p		B	NC_006044.2	1021278	1022987	minus	1		
717944	Trametes versicolor FP-101664 SS1	19416509	0	live	TRAVEDRAFT_51134	TRAVEDRAFT_51134	P-loop containing nucleoside triphosphate hydrolase protein			Unknown							
717944	Trametes versicolor FP-101664 SS1	19408087	0	live	TRAVEDRAFT_126168	TRAVEDRAFT_126168	P-loop containing nucleoside triphosphate hydrolase protein			Unknown							
280463	Emiliania huxleyi CCMP1516	19046363	0	live	Rad51-2	EMIHUDRAFT_61491	Rad51 DNA recombinase			Unknown							
741275	Punctularia strigosozonata HHB-11173 SS5	18875660	0	live	PUNSTDRAFT_101755	PUNSTDRAFT_101755	P-loop containing nucleoside triphosphate hydrolase protein			Unknown							
721885	Stereum hirsutum FP-91666 SS1	18802847	0	live	STEHIDRAFT_165734	STEHIDRAFT_165734	P-loop containing nucleoside triphosphate hydrolase protein			Unknown							
280463	Emiliania huxleyi CCMP1516	17287228	0	live	DMC1	EMIHUDRAFT_522017	DMC1 DNA recombinase			Unknown							
280463	Emiliania huxleyi CCMP1516	17258233	0	live	Rad51-1	EMIHUDRAFT_67228	Rad51 DNA recombinase			Unknown							
40151	Monodon monoceros	114889191	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
10041	Peromyscus leucopus	114703062	0	live	Xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
441366	Gouania willdenowi	114458241	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		24							
32473	Xiphophorus couchianus	114158972	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		15	NC_040242.1	5057643	5060463	plus	7		
9704	Zalophus californianus	113939694	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
90247	Lagenorhynchus obliquidens	113627705	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
90247	Lagenorhynchus obliquidens	113622896	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
90247	Lagenorhynchus obliquidens	113609710	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
194338	Athene cunicularia	113480306	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		5							
8663	Notechis scutatus	113424681	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
9999	Urocitellus parryii	113194410	0	live	Xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
205130	Mastacembelus armatus	113146138	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		7	NC_046639.1	16992740	16996611	plus	4		
8790	Dromaius novaehollandiae	112983968	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
9627	Vulpes vulpes	112930297	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
74940	Oncorhynchus tshawytscha	112250433	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		5	NC_037101.1	34319327	34333428	plus	7		
8036	Salvelinus alpinus	111950562	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		LG23	NC_036863.1	19450024	19469549	plus	11		
80966	Acanthochromis polyacanthus	110971723	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3-like		Un							
80966	Acanthochromis polyacanthus	110963899	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		Un							
299123	Lonchura striata domestica	110467666	0	live	RAD51C	RLOC_00003323	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		19	NC_042584.1	8411875	8428214	plus	9		
10093	Mus pahari	110324589	0	live	Rad51b		RAD51 paralog B	DNA repair protein RAD51 homolog 2		7	NC_034596.1	74484016	75012687	plus	11		
10089	Mus caroli	110305542	0	live	Rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		11	NC_034580.1	77883761	77903284	minus	11		
259920	Rhincodon typus	109918318	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
259920	Rhincodon typus	109910849	0	live	rad51b		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
8255	Paralichthys olivaceus	109645758	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
9915	Bos indicus	109575348	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		21	NC_032670.1	68759367	68768259	minus	9		
61621	Rhinopithecus bieti	108521464	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
291302	Miniopterus natalensis	107532594	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
9407	Rousettus aegyptiacus	107519220	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
93934	Coturnix japonica	107314236	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		5	NC_029520.1	942007	946922	plus	10		
103944	Protobothrops mucrosquamatus	107288644	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
103944	Protobothrops mucrosquamatus	107285835	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
9157	Parus major	107216407	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		2	NC_031769.1	6408688	6422881	minus	3		
48699	Poecilia latipinna	106944858	0	live	rad51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un							
48701	Poecilia mexicana	106929437	0	live	rad51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un							
198806	Calidris pugnax	106897071	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
198806	Calidris pugnax	106887253	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un							
9172	Sturnus vulgaris	106850698	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
9793	Equus asinus	106821870	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
8030	Salmo salar	106589544	0	live	dmc1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		ssa28	NC_027327.1	14183322	14194521	plus	13		
35019	Thamnophis sirtalis	106556957	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
35019	Thamnophis sirtalis	106544923	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un							
52670	Austrofundulus limnaeus	106535400	0	live	xrcc2		X-ray repair complementing defective repair in Chinese hamster cells 2	DNA repair protein XRCC2-like		Un							
202946	Apteryx mantelli mantelli	106488490	0	live	DMC1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		Un							
202946	Apteryx mantelli mantelli	106485302	0	live	XRCC2		X-ray repair cross complementing 2	DNA repair protein XRCC2		Un							
202946	Apteryx mantelli mantelli	106482984	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
10020	Dipodomys ordii	105984981	0	live	Xrcc3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
30608	Microcebus murinus	105872682	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		16	NC_033675.1	17989484	18018509	minus	10		
